CUST_ID,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD
ID18715,75,21,25.0,12
ID1635,4540,21,25.0,12
ID24050,1281,21,25.0,12
ID15566,4492,21,25.0,06
ID28441,19,21,25.0,12
ID918,3961,21,25.0,12
ID13950,673335,21,25.0,12
ID24615,579,21,25.0,12
ID28893,30466,21,25.0,12
ID26415,4,21,25.0,12
ID57,308937,21,25.0,12
ID7966,32337,21,25.0,12
ID12076,0,21,25.0,12
ID4694,3037,21,25.0,12
ID22325,4580,21,25.0,12
ID110,46594,21,25.0,12
ID28266,1,21,25.0,12
ID273,672,21,25.0,14
ID18524,44801,21,25.0,12
ID21617,23139,21,25.0,12
ID9683,11508,21,25.0,12
ID17005,46,21,25.0,12
ID5129,19600,21,25.0,12
ID26247,15143,21,25.0,12
ID27055,219083,21,25.0,12
ID28412,8431,21,126.0,12
ID11562,3864,21,25.0,12
ID26834,0,21,25.0,12
ID18886,9824,21,25.0,12
ID9762,4,21,25.0,12
ID3880,23154,21,25.0,12
ID26312,316214,21,25.0,12
ID16432,15789,21,25.0,12
ID28384,40399,21,25.0,12
ID21948,12695,21,25.0,12
ID22203,3628,21,25.0,06
ID20597,392,21,25.0,12
ID8914,210,21,25.0,12
ID10114,407754,21,25.0,12
ID21532,13539,21,25.0,12
ID13222,5978,21,25.0,12
ID13939,6192,21,25.0,12
ID16036,6989,21,25.0,12
ID5918,4294,21,25.0,12
ID16061,324,21,25.0,12
ID2274,998,21,25.0,12
ID17818,125666,21,25.0,12
ID3996,21477,21,25.0,12
ID5696,9764,21,25.0,12
ID5125,4881175,21,25.0,12
ID19269,10323,21,25.0,12
ID6943,66804,21,25.0,12
ID24085,36436,21,25.0,12
ID13622,1922,21,25.0,12
ID16924,16567,21,25.0,12
ID18076,0,21,25.0,12
ID27675,60639,21,25.0,12
ID29091,28420,21,25.0,12
ID26936,149649,21,25.0,12
ID25806,0,21,25.0,12
ID27314,71066,21,25.0,12
ID3394,41458,21,25.0,12
ID8532,34044,21,25.0,12
ID19051,0,22,126.0,12
ID88,34243,22,25.0,12
ID11931,417,22,25.0,12
ID27758,612675,22,25.0,12
ID20535,66126,22,25.0,12
ID13192,27439,22,25.0,12
ID17670,150,22,25.0,12
ID20321,941,22,25.0,12
ID29237,55255,22,25.0,12
ID27686,505,22,25.0,12
ID5361,3310,22,25.0,12
ID1520,100,22,25.0,12
ID28838,7710,22,25.0,12
ID1709,553,22,25.0,06
ID15340,198,22,126.0,12
ID23606,253,22,25.0,12
ID10385,107,22,25.0,12
ID14433,60073,22,25.0,12
ID12757,102785,22,25.0,12
ID11341,2011,22,,12
ID17022,39889,22,25.0,12
ID1401,294,22,25.0,12
ID14927,18606,22,25.0,12
ID12608,6454,22,25.0,12
ID16436,0,22,25.0,12
ID29286,444,22,25.0,12
ID2199,1349317,22,25.0,12
ID304,15181,22,25.0,12
ID6358,37837,22,25.0,12
ID73,16352,22,,12
ID14689,107321,22,25.0,12
ID1652,23695,22,25.0,12
ID23579,1206,22,25.0,12
ID15769,3589,22,25.0,12
ID6460,9,22,350.0,12
ID4097,2078,22,25.0,12
ID28560,128344,22,25.0,12
ID1985,23533,22,25.0,12
ID768,3317,22,25.0,12
ID14573,63,22,25.0,12
ID2763,98542,22,25.0,12
ID890,6196,22,25.0,12
ID20264,60253,22,25.0,12
ID23682,21426,22,25.0,12
ID10678,67597,22,25.0,12
ID28399,3,22,25.0,12
ID5938,348483,22,25.0,12
ID10039,34466,22,25.0,06
ID132,1954,22,25.0,12
ID20872,183,22,,12
ID24866,2929,22,25.0,12
ID23312,0,22,25.0,12
ID25302,199,22,25.0,12
ID7281,28593,22,25.0,12
ID1402,106977,22,25.0,12
ID26724,45,22,25.0,12
ID22910,3413,22,25.0,12
ID7339,578,22,25.0,12
ID10171,112293,22,25.0,12
ID20618,40951,22,25.0,12
ID8442,17228,22,25.0,12
ID8487,3499,22,25.0,12
ID3515,777,22,25.0,12
ID10574,665,22,25.0,12
ID13368,14138,22,25.0,12
ID12054,159011,22,126.0,12
ID7345,40873,22,25.0,12
ID9031,10693,22,25.0,12
ID22432,151257,22,25.0,12
ID19617,6009,22,25.0,12
ID18364,19,22,25.0,12
ID10667,265554,22,,12
ID6007,11013,22,25.0,12
ID10594,42038,22,25.0,12
ID1825,155,22,25.0,12
ID15796,37,22,25.0,12
ID18660,19704,22,25.0,12
ID16396,664,22,25.0,12
ID18742,22581,22,25.0,12
ID17218,492,22,25.0,12
ID20420,14,22,25.0,12
ID18295,66505,22,,
ID10870,274,22,25.0,12
ID4462,2948,22,25.0,12
ID8217,11104,22,25.0,12
ID17339,233,22,25.0,12
ID1823,7170,22,25.0,12
ID21047,695,22,25.0,12
ID29802,56,22,25.0,12
ID21167,7759,22,25.0,12
ID10687,10221,22,25.0,12
ID4029,75608,22,25.0,12
ID7170,0,22,25.0,12
ID1439,0,22,25.0,12
ID2495,22301,22,25.0,12
ID24259,13063,22,25.0,12
ID25573,159,22,25.0,12
ID28905,43199,22,25.0,12
ID5768,41712,22,25.0,12
ID3854,12287,22,25.0,12
ID23585,672,22,25.0,12
ID24595,54539,22,25.0,12
ID6901,24880,22,25.0,12
ID24528,51,22,25.0,12
ID12760,13,22,25.0,12
ID689,336,22,25.0,12
ID8662,5812,22,25.0,12
ID6035,3617,22,25.0,12
ID22574,126999,22,25.0,12
ID15288,105850,22,25.0,12
ID28840,50,22,25.0,12
ID2267,13180,22,25.0,12
ID20846,5009,22,25.0,12
ID20777,3165,22,25.0,12
ID13464,37798,22,25.0,12
ID23062,9853,22,25.0,12
ID4430,8547,22,25.0,12
ID28063,298,22,25.0,12
ID17306,31742,22,25.0,12
ID11903,19405,22,25.0,12
ID18173,5871,22,25.0,12
ID19263,42879,22,25.0,06
ID23701,509,22,25.0,12
ID21481,0,22,126.0,12
ID1558,70185,22,25.0,12
ID22998,32761,22,25.0,12
ID13252,10455,22,25.0,12
ID28367,0,22,25.0,12
ID14967,2031,22,25.0,06
ID10070,306,22,25.0,14
ID9609,145,22,25.0,12
ID2101,119704,22,25.0,12
ID27047,65192,22,25.0,12
ID5150,56,22,25.0,12
ID17960,8011,22,25.0,12
ID26391,136,22,25.0,12
ID8978,44442,22,25.0,12
ID9313,4082,22,25.0,12
ID82,52,22,25.0,12
ID2383,16507,22,25.0,12
ID19510,6909,22,25.0,12
ID17655,4793,22,25.0,06
ID18950,1754,22,25.0,12
ID4069,1,22,25.0,12
ID22943,6883,22,126.0,12
ID11447,99,22,25.0,12
ID8355,1849,22,25.0,12
ID25852,5589,22,25.0,12
ID20267,190934,22,25.0,12
ID5345,8710409,22,,
ID13071,964780,22,25.0,12
ID11097,7155,22,25.0,12
ID19276,153,22,25.0,12
ID11795,85,22,25.0,12
ID23277,18752,22,25.0,12
ID24233,967,22,25.0,12
ID27797,5414051,22,25.0,12
ID14805,33046,22,25.0,12
ID18126,834,22,25.0,12
ID26849,22985,22,25.0,12
ID11280,835,22,25.0,12
ID688,20532,22,,12
ID25601,30838,22,25.0,12
ID678,1019,22,25.0,12
ID1322,2009,22,25.0,12
ID17539,11699,22,25.0,12
ID9708,10281,22,25.0,12
ID22732,20483,22,25.0,12
ID17353,4792,22,25.0,12
ID19874,0,22,25.0,12
ID9720,8538,22,25.0,12
ID7792,174,22,25.0,12
ID27181,333,22,25.0,12
ID2684,1020289,22,25.0,12
ID21114,33196,22,25.0,12
ID24655,1564,22,25.0,12
ID28518,91926,22,25.0,12
ID20456,735,22,25.0,12
ID19788,1898,22,25.0,12
ID12624,107605,22,25.0,12
ID12373,38264,22,25.0,12
ID1284,476966,22,25.0,12
ID2249,68716,22,25.0,12
ID16095,8439,22,25.0,12
ID12162,15711,22,25.0,12
ID26157,12437,22,25.0,12
ID22790,6586,22,25.0,12
ID2337,631,22,25.0,12
ID28118,11455,22,25.0,12
ID4451,866,22,25.0,12
ID13337,66139,22,25.0,12
ID18012,27089,22,25.0,12
ID10364,21098,22,25.0,12
ID26726,888,22,25.0,12
ID9779,10238,22,126.0,12
ID20745,92365,22,25.0,12
ID12095,59777,22,25.0,12
ID23292,12428,22,25.0,12
ID24173,12635,22,25.0,12
ID13195,17677,22,25.0,12
ID13765,33177,22,25.0,12
ID13534,7813,22,25.0,12
ID17335,8274,22,25.0,12
ID23590,64,22,25.0,12
ID24857,158,22,25.0,12
ID14094,92632,22,25.0,12
ID26792,114,22,25.0,12
ID14567,803,22,25.0,12
ID1388,5132,22,25.0,12
ID25479,179,22,25.0,12
ID3325,14719,22,25.0,12
ID10482,26586,22,25.0,12
ID28830,8011,22,25.0,12
ID13266,3748,22,25.0,12
ID11626,325174,22,,12
ID7352,10855,22,25.0,12
ID9387,30866,22,25.0,12
ID13099,970,22,25.0,12
ID10723,1691,22,25.0,12
ID27477,158,22,25.0,12
ID29020,37,22,126.0,12
ID13645,35082,22,25.0,12
ID2424,813,22,25.0,12
ID26183,1,22,25.0,12
ID20839,213680,22,126.0,12
ID15502,751,22,25.0,12
ID28644,398,22,25.0,12
ID27959,403385,22,25.0,12
ID6122,3173,22,25.0,12
ID5308,46,22,25.0,12
ID26897,41,22,25.0,12
ID635,114,22,25.0,12
ID15174,2324,22,25.0,12
ID1794,112295,22,25.0,12
ID4323,8367,22,25.0,12
ID2350,359,22,25.0,12
ID25809,0,22,25.0,12
ID8289,159,22,25.0,12
ID27278,621365,22,25.0,12
ID3140,24177,22,25.0,12
ID15648,5167146,22,25.0,12
ID3908,74237,22,25.0,12
ID6662,12632,22,25.0,12
ID988,60358,22,25.0,12
ID18591,45889,22,25.0,12
ID18999,2974,22,25.0,12
ID13799,331703,22,126.0,12
ID5618,40,22,25.0,12
ID18493,26955,22,25.0,12
ID15791,7553,22,25.0,12
ID12405,4864,22,25.0,12
ID7070,16640,22,25.0,12
ID20936,50931,22,25.0,12
ID7793,6584,22,25.0,12
ID13940,4789,22,25.0,12
ID18302,0,22,25.0,12
ID21036,12652,22,25.0,12
ID20046,3054,22,25.0,12
ID13850,0,22,25.0,12
ID13068,28953,22,25.0,12
ID21808,122,22,25.0,12
ID26453,729513,22,126.0,12
ID9176,5704,22,25.0,12
ID24401,0,22,25.0,12
ID17760,53029,22,25.0,12
ID1719,6353,22,25.0,12
ID17931,28968,22,25.0,12
ID22013,4859,22,25.0,12
ID12344,1598,22,25.0,12
ID17110,1917,22,25.0,12
ID20754,76,22,25.0,12
ID19375,1423,22,25.0,12
ID27674,94,22,25.0,12
ID11173,4189,22,25.0,12
ID17609,705,22,25.0,12
ID3700,762,22,25.0,12
ID16513,23044,22,25.0,12
ID26143,65290,22,25.0,12
ID13265,8469,22,25.0,12
ID26829,201,22,25.0,12
ID11238,35667,22,25.0,12
ID14953,3099,22,25.0,12
ID21542,956,22,25.0,12
ID17893,703,22,25.0,12
ID26697,194,22,25.0,12
ID28362,460,22,25.0,12
ID17975,10,22,25.0,12
ID20786,502454,22,25.0,12
ID28961,10956,22,25.0,12
ID22053,85631,22,25.0,12
ID22308,31657,22,25.0,12
ID19018,12021,22,25.0,12
ID21641,23422,22,25.0,12
ID25369,19529,22,25.0,12
ID21729,13015,22,25.0,12
ID24474,19098,22,25.0,12
ID6657,504,22,25.0,12
ID4130,301158,22,25.0,12
ID19636,139815,22,25.0,12
ID15445,82,22,25.0,12
ID12261,210869,22,25.0,12
ID7671,9286,22,25.0,12
ID21254,421759,22,25.0,12
ID1320,235434,22,25.0,12
ID14817,94853,22,25.0,12
ID4146,4751,22,25.0,12
ID2458,2624660,22,25.0,12
ID28701,14772,22,25.0,12
ID1995,500,22,25.0,12
ID3044,20187,22,25.0,12
ID25778,26206,22,25.0,12
ID9407,577,22,25.0,12
ID16033,0,22,25.0,12
ID21603,16203,23,25.0,12
ID50,170536,23,25.0,12
ID25849,124,23,25.0,12
ID20744,15,23,25.0,12
ID21498,2131,23,25.0,12
ID16116,673,23,25.0,12
ID22179,135,23,25.0,12
ID23263,7,23,25.0,12
ID12212,89382,23,25.0,12
ID8050,45084,23,,
ID3517,21272,23,25.0,12
ID4847,141402,23,25.0,12
ID5497,9454,23,25.0,12
ID23630,4630,23,25.0,12
ID11207,9824,23,25.0,12
ID2039,164985,23,126.0,12
ID24079,1031,23,25.0,12
ID4445,177594,23,25.0,12
ID25327,12078,23,25.0,12
ID4903,254175,23,25.0,12
ID5162,4749,23,25.0,12
ID14156,1013,23,126.0,12
ID18567,362,23,25.0,12
ID20526,4276761,23,25.0,12
ID9731,4265041,23,25.0,12
ID8107,70689,23,25.0,12
ID20222,132025,23,25.0,12
ID28490,130508,23,25.0,12
ID25114,18778,23,25.0,12
ID13116,74713,23,25.0,12
ID14845,11791,23,25.0,12
ID9255,70650,23,25.0,12
ID29191,4214,23,25.0,12
ID26062,14370,23,25.0,12
ID18625,350379,23,25.0,12
ID22817,6010,23,25.0,12
ID24820,15452,23,25.0,12
ID7163,5305,23,25.0,12
ID10815,1736,23,,12
ID14347,7,23,25.0,12
ID3298,20055,23,25.0,12
ID1741,7371,23,25.0,12
ID4860,579,23,25.0,12
ID18843,621,23,25.0,12
ID28751,2980,23,126.0,12
ID14441,2769,23,25.0,12
ID23069,4330,23,25.0,12
ID310,1210,23,25.0,12
ID21920,7019,23,25.0,12
ID24048,73,23,25.0,12
ID24434,49844,23,126.0,12
ID1502,153,23,25.0,12
ID7044,2579,23,25.0,12
ID11717,89359,23,25.0,12
ID17222,9525,23,25.0,12
ID26648,293126,23,25.0,12
ID25116,583,23,25.0,12
ID6155,22102,23,25.0,12
ID11285,0,23,25.0,12
ID26345,3599,23,25.0,12
ID3158,1572,23,25.0,06
ID24925,20436,23,25.0,12
ID638,36140,23,25.0,12
ID20178,15667,23,25.0,12
ID28848,814,23,25.0,12
ID15050,0,23,126.0,12
ID5235,4099,23,25.0,12
ID22084,644,23,25.0,12
ID14438,59322,23,25.0,12
ID25875,5258,23,,12
ID9015,128085,23,,12
ID15800,11124,23,25.0,12
ID13385,4689,23,25.0,12
ID2155,19,23,25.0,12
ID17276,45790,23,25.0,12
ID2329,3520,23,25.0,12
ID4872,435,23,25.0,12
ID20921,79854,23,25.0,12
ID13670,131390,23,25.0,12
ID20295,10692,23,25.0,12
ID4995,278272,23,25.0,12
ID23111,6812,23,25.0,12
ID20237,4090,23,25.0,12
ID28688,24968,23,126.0,12
ID8890,14764,23,25.0,12
ID19353,8029,23,25.0,12
ID27924,9438,23,126.0,12
ID10383,3671,23,25.0,12
ID27671,1229,23,25.0,12
ID20926,1644,23,25.0,12
ID11844,38053,23,25.0,12
ID28917,146192,23,25.0,12
ID26243,0,23,25.0,12
ID5670,6284,23,25.0,12
ID210,56624,23,25.0,12
ID7443,990,23,25.0,12
ID10319,784,23,25.0,12
ID22625,502,23,25.0,12
ID3409,3452,23,25.0,12
ID4600,0,23,25.0,12
ID27309,654,23,25.0,12
ID19857,14779448,23,,12
ID26231,91,23,25.0,12
ID20946,83902,23,126.0,12
ID1335,1996,23,25.0,12
ID17507,227470,23,25.0,12
ID18809,173947,23,25.0,12
ID1660,143537,23,25.0,12
ID29763,476,23,25.0,12
ID17740,18640,23,25.0,12
ID10852,117,23,25.0,12
ID24623,67871,23,126.0,12
ID20888,66762,23,25.0,12
ID20977,3896,23,25.0,06
ID10267,96,23,25.0,12
ID7441,65894,23,25.0,12
ID9940,1426543,23,25.0,12
ID18402,4106,23,25.0,12
ID15307,197690,23,25.0,12
ID3750,45004,23,25.0,12
ID27502,10077,23,25.0,12
ID23568,789,23,25.0,12
ID118,145906,23,25.0,12
ID29755,34724,23,25.0,12
ID5210,10392,23,25.0,12
ID27029,27,23,25.0,12
ID513,4,23,126.0,12
ID2286,29480,23,25.0,12
ID27557,26,23,126.0,12
ID17622,0,23,25.0,12
ID10836,285,23,25.0,12
ID15051,0,23,25.0,12
ID24492,82347,23,25.0,12
ID8682,170,23,25.0,12
ID18594,55122,23,25.0,12
ID9808,1405,23,25.0,12
ID13818,51025,23,25.0,12
ID11158,1499,23,25.0,12
ID8480,839,23,25.0,12
ID1617,28570,23,25.0,12
ID16249,171086,23,25.0,08
ID14499,245230,23,25.0,12
ID19170,301,23,126.0,12
ID4758,135684,23,25.0,12
ID19485,47116,23,25.0,12
ID15080,580,23,126.0,12
ID10948,70,23,25.0,12
ID23079,12343,23,25.0,12
ID26208,0,23,25.0,12
ID8477,0,23,25.0,12
ID25338,135693,23,25.0,12
ID29123,155192,23,25.0,12
ID10101,3055,23,25.0,12
ID26630,73412,23,25.0,12
ID16431,36109,23,25.0,12
ID886,6157,23,25.0,12
ID9273,63721,23,25.0,12
ID7474,17891,23,25.0,12
ID20138,10390,23,25.0,12
ID236,853,23,25.0,12
ID27982,2379,23,25.0,12
ID10881,17,23,25.0,12
ID7599,143,23,25.0,12
ID3624,394014,23,25.0,12
ID10342,169734,23,25.0,12
ID7492,154,23,126.0,12
ID14190,168792,23,25.0,12
ID18245,2991,23,25.0,12
ID20449,137359,23,25.0,12
ID10061,350,23,25.0,12
ID27957,90,23,126.0,12
ID4496,10,23,25.0,12
ID27063,152620,23,126.0,12
ID1657,72307,23,25.0,12
ID7341,20,23,25.0,12
ID26409,76824,23,25.0,12
ID26884,21455,23,25.0,12
ID248,46,23,25.0,12
ID19949,8059,23,25.0,12
ID27098,782,23,25.0,12
ID6567,119695,23,25.0,12
ID2187,267,23,25.0,12
ID28833,253,23,25.0,12
ID17456,45334,23,25.0,12
ID15200,3649144,23,126.0,12
ID1788,160815,23,,12
ID2327,701,23,25.0,12
ID27886,538,23,25.0,12
ID25259,767,23,25.0,12
ID27476,29423,23,126.0,12
ID11498,12044138,23,25.0,12
ID21371,72494,23,25.0,12
ID26854,0,23,25.0,12
ID14968,40295,23,25.0,12
ID14500,18507,23,25.0,12
ID9990,8280,23,25.0,12
ID7355,0,23,25.0,12
ID8242,87947,23,25.0,12
ID10091,50966,23,126.0,12
ID26108,1714,23,25.0,12
ID20558,1103,23,25.0,12
ID9074,214727,23,,12
ID18913,9168,23,25.0,12
ID1339,265473,23,25.0,12
ID5674,6061,23,25.0,12
ID1443,333429,23,,12
ID6239,575,23,25.0,12
ID19446,127,23,25.0,12
ID21152,31,23,25.0,12
ID26532,1410,23,126.0,12
ID10942,50184,23,25.0,12
ID26320,32988,23,126.0,12
ID1593,2476,23,126.0,12
ID5499,114328,23,25.0,12
ID10374,1,23,25.0,12
ID3194,210,23,126.0,12
ID1974,34,23,25.0,12
ID5424,25,23,25.0,12
ID13228,3997,23,25.0,12
ID10721,7225,23,25.0,12
ID28879,6837,23,25.0,12
ID1309,40855,23,25.0,12
ID22201,2515,23,25.0,12
ID19665,831,23,25.0,12
ID27899,224,23,126.0,12
ID3072,335053,23,350.0,12
ID6394,23384,23,25.0,12
ID7604,79508,23,25.0,12
ID27581,66674,23,25.0,12
ID23436,1227,23,25.0,12
ID8378,55,23,25.0,12
ID12003,1760,23,25.0,12
ID23386,71425,23,25.0,12
ID18750,13920,23,25.0,12
ID5942,110734,23,25.0,12
ID1526,1479,23,25.0,12
ID17462,22,23,25.0,12
ID15210,2315,23,25.0,12
ID24884,0,23,25.0,12
ID2290,11011,23,,12
ID19028,17003,23,25.0,12
ID14015,37,23,126.0,12
ID4936,27507,23,25.0,12
ID321,52114,23,25.0,12
ID18632,3488,23,25.0,12
ID10324,183537,23,25.0,12
ID1987,82815,23,126.0,12
ID20071,51,23,25.0,12
ID26629,99687,23,25.0,12
ID15032,7,23,25.0,12
ID24178,3,23,25.0,12
ID20940,402565,23,25.0,12
ID2965,18166,23,25.0,12
ID20102,1216,23,25.0,12
ID8800,6410,23,25.0,12
ID28174,6,23,126.0,12
ID9979,6572814,23,25.0,12
ID14453,73877,23,25.0,12
ID10909,70477,23,25.0,12
ID5254,8500,23,25.0,12
ID19318,3656,23,25.0,12
ID8565,137494,23,25.0,12
ID4761,7767,23,25.0,12
ID8954,14425,23,25.0,12
ID20473,19326,23,25.0,12
ID14110,30752,23,25.0,12
ID20016,7686,23,25.0,12
ID24666,179,23,126.0,12
ID28948,421,23,25.0,12
ID11918,1463,23,25.0,12
ID22478,32601,23,25.0,12
ID29644,58962,23,25.0,12
ID16400,37487,23,25.0,12
ID4206,6854,23,126.0,12
ID6153,8792,23,25.0,12
ID28256,5972,23,25.0,12
ID6507,6130,23,25.0,12
ID20260,1,23,25.0,12
ID7855,122198,23,25.0,12
ID1452,59988,23,25.0,12
ID14812,60812,23,25.0,12
ID27455,46014,23,25.0,12
ID1274,0,23,25.0,12
ID15230,441655,23,126.0,12
ID29550,53,23,25.0,12
ID4628,46556,23,,12
ID15365,89494,23,25.0,12
ID25240,2372785,23,126.0,12
ID967,523,23,25.0,12
ID27626,240,23,25.0,06
ID704,39867,23,25.0,12
ID26703,13,23,25.0,12
ID9207,36683,23,25.0,12
ID3143,5083,23,25.0,12
ID23921,824,23,126.0,12
ID3359,134828,23,25.0,12
ID27395,9664,23,25.0,12
ID20109,63314,23,25.0,12
ID24912,32474,23,25.0,12
ID28625,9391,23,25.0,12
ID27861,12979,23,25.0,12
ID9995,223,23,126.0,12
ID20830,9616,23,25.0,12
ID28775,3840,23,25.0,12
ID7511,212773,23,25.0,12
ID26466,45123,23,25.0,12
ID20660,8182,23,25.0,12
ID9280,2567,23,25.0,12
ID26718,586,23,25.0,12
ID15511,6,23,25.0,12
ID11890,690,23,25.0,12
ID4407,100114,23,126.0,12
ID17812,4,23,25.0,12
ID17272,11411,23,126.0,12
ID22173,101,23,,12
ID26380,96405,23,25.0,12
ID15469,4732,23,25.0,12
ID25421,17687,23,25.0,12
ID7342,0,23,25.0,12
ID10845,2013,23,25.0,12
ID11149,138851,23,25.0,12
ID20726,58307,23,25.0,12
ID1351,74731,23,25.0,12
ID23226,2090,23,25.0,12
ID12070,299,23,25.0,12
ID19763,133823,23,25.0,12
ID23971,256250,23,25.0,12
ID3435,30841,23,25.0,12
ID25133,1301,23,25.0,12
ID21162,322225,23,25.0,12
ID5109,4135,23,126.0,12
ID29408,199,23,25.0,12
ID27075,5837,23,25.0,12
ID22674,81,23,25.0,12
ID4317,0,23,25.0,12
ID26772,589,23,25.0,12
ID18256,0,23,25.0,12
ID24015,0,23,25.0,12
ID21588,118697,23,25.0,12
ID418,78633,23,25.0,12
ID23849,126533,23,25.0,12
ID12473,4218,23,25.0,12
ID27688,5808,23,25.0,12
ID9411,345928,23,25.0,12
ID24161,22411,23,25.0,12
ID14477,16004,23,25.0,12
ID6313,9247,23,25.0,12
ID28316,5325,23,25.0,12
ID6474,2414,23,25.0,12
ID22530,6155,23,126.0,12
ID11703,8,23,25.0,12
ID21010,67648,23,25.0,12
ID2934,118672,23,25.0,12
ID17936,26325,23,25.0,12
ID9546,0,23,25.0,12
ID3756,15109,23,25.0,12
ID27522,6457,23,25.0,14
ID11393,866,23,25.0,12
ID9692,0,23,25.0,12
ID16258,219264,23,126.0,12
ID18311,101223,23,25.0,12
ID22716,11013,23,25.0,12
ID11353,5657,23,25.0,12
ID4526,0,23,25.0,12
ID47,4643,23,25.0,12
ID14133,35136,23,25.0,12
ID6141,2223,23,25.0,12
ID28151,53518,23,25.0,12
ID6263,2694,23,25.0,12
ID19730,2606,23,25.0,12
ID25412,40591,23,25.0,12
ID25289,1796,24,25.0,12
ID22905,1101,24,25.0,12
ID22958,462714,24,25.0,12
ID18477,2761,24,,12
ID19502,77605,24,25.0,12
ID11549,5940,24,126.0,12
ID11559,0,24,25.0,12
ID10472,71502,24,126.0,12
ID309,1050153,24,25.0,12
ID1781,9285,24,25.0,12
ID6486,194,24,25.0,12
ID17584,11941,24,25.0,12
ID27026,1183,24,25.0,12
ID23893,0,24,25.0,12
ID8495,19017,24,25.0,12
ID19003,14696,24,25.0,12
ID7258,612,24,25.0,12
ID15602,2164,24,25.0,12
ID11920,29,24,25.0,12
ID23640,0,24,25.0,12
ID27138,8456,24,25.0,12
ID14365,172961,24,126.0,12
ID17749,2388,24,25.0,12
ID566,488,24,25.0,12
ID19991,27527,24,25.0,12
ID14637,35011,24,25.0,12
ID20142,802,24,25.0,12
ID24928,34,24,25.0,12
ID20069,362224,24,126.0,12
ID3869,7692,24,25.0,12
ID20192,72195,24,25.0,12
ID9767,311,24,25.0,12
ID11095,45024,24,25.0,12
ID15408,27333,24,126.0,12
ID17266,4669,24,25.0,12
ID28474,159715,24,25.0,12
ID5347,3105,24,126.0,12
ID13803,1755098,24,25.0,12
ID26293,3549,24,25.0,12
ID10187,14615,24,25.0,12
ID10401,5275,24,25.0,12
ID18281,12540,24,25.0,12
ID3548,116267,24,25.0,12
ID27839,39,24,25.0,12
ID26017,1194,24,25.0,12
ID22318,108576,24,25.0,12
ID15137,2652770,24,25.0,12
ID6492,18,24,25.0,12
ID9217,2506721,24,,12
ID22884,2456,24,25.0,12
ID4876,346495,24,25.0,12
ID3671,142937,24,126.0,12
ID15069,52239,24,25.0,12
ID8108,0,24,126.0,12
ID13412,19450,24,126.0,12
ID12430,822,24,25.0,12
ID1695,20043,24,25.0,12
ID4337,9308,24,,12
ID16753,7136,24,25.0,12
ID20525,9096,24,25.0,14
ID10713,448,24,25.0,12
ID27431,135,24,25.0,12
ID11813,138810,24,126.0,12
ID27198,57499,24,25.0,12
ID8605,42864,24,25.0,12
ID14548,14675,24,25.0,12
ID24868,30818,24,25.0,12
ID3028,14866,24,25.0,12
ID2346,2036,24,25.0,12
ID14167,94,24,25.0,12
ID5699,21517,24,25.0,12
ID13698,94,24,25.0,12
ID6577,132324,24,25.0,12
ID18283,16,24,25.0,12
ID26517,6049,24,126.0,12
ID19145,175615,24,126.0,12
ID5502,27,24,25.0,12
ID9359,102367,24,25.0,12
ID5504,23044,24,25.0,12
ID6420,236,24,25.0,12
ID26314,54526,24,25.0,12
ID28486,103154,24,25.0,12
ID21425,9173,24,25.0,12
ID15052,94,24,25.0,12
ID23421,14,24,25.0,12
ID4813,254235,24,25.0,12
ID21643,114,24,126.0,12
ID2074,24311,24,25.0,12
ID24808,1058,24,25.0,12
ID10532,174,24,25.0,12
ID19889,51469,24,126.0,12
ID21315,145887,24,126.0,12
ID3727,41537,24,25.0,12
ID15937,1346,24,25.0,12
ID22814,198182,24,,12
ID14183,91834,24,25.0,12
ID7538,201389,24,25.0,12
ID19546,361,24,25.0,12
ID3842,171,24,25.0,12
ID26699,93,24,25.0,12
ID15755,7782,24,25.0,12
ID11030,4012285,24,25.0,12
ID11868,1104,24,25.0,12
ID19418,557,24,25.0,12
ID21158,305,24,126.0,12
ID21484,208408,24,126.0,12
ID2948,604,24,25.0,12
ID4446,65491,24,25.0,12
ID15774,4593,24,25.0,12
ID23648,65675,24,25.0,12
ID5164,81996,24,25.0,12
ID13383,8699,24,25.0,12
ID871,8339,24,25.0,12
ID20533,1810,24,25.0,12
ID25937,1272,24,25.0,12
ID6483,35200,24,126.0,12
ID6395,1263,24,25.0,12
ID1383,651,24,25.0,12
ID21185,100,24,25.0,12
ID19079,20855,24,25.0,12
ID2682,5039,24,25.0,12
ID22211,157,24,25.0,12
ID10960,3734,24,25.0,12
ID5874,4,24,25.0,12
ID12920,30937,24,25.0,12
ID25446,360466,24,25.0,12
ID3574,56164,24,25.0,12
ID16801,27621,24,25.0,12
ID13494,1864,24,25.0,12
ID22922,15926,24,25.0,12
ID24302,14226,24,25.0,12
ID2702,21566,24,126.0,12
ID4889,4512,24,25.0,12
ID12014,2591,24,25.0,12
ID12314,139,24,25.0,12
ID11856,59120,24,25.0,12
ID17659,79080,24,25.0,12
ID2446,5200,24,25.0,12
ID9506,2172,24,25.0,12
ID22277,792,24,25.0,12
ID28196,231280,24,25.0,12
ID19274,183241,24,126.0,12
ID3455,84830,24,25.0,12
ID9507,4090,24,25.0,12
ID8393,1821,24,25.0,12
ID16149,8417,24,25.0,12
