ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT
ACCT11660,ID11034,0,0,18103
ACCT22775,ID21597,0,0,18103
ACCT26844,ID25475,0,0,18104
ACCT14706,ID13931,0,0,18101
ACCT3119,ID2925,0,0,18103
ACCT7170,ID6760,0,0,18103
ACCT9190,ID8680,0,0,18101
ACCT9503,ID8966,0,0,18103
ACCT5405,ID5042,0,0,18103
ACCT18002,ID17052,0,0,18103
ACCT18917,ID17926,0,0,18101
ACCT20398,ID19304,0,0,18103
ACCT4633,ID4339,0,0,18101
ACCT14997,ID14211,0,0,18103
ACCT14075,ID13336,0,0,18101
ACCT17735,ID16827,0,0,18102
ACCT20483,ID19379,0,0,18102
ACCT28795,ID27336,0,0,18102
ACCT29702,ID28197,0,0,18102
ACCT11750,ID11121,0,0,18101
ACCT1675,ID1575,0,0,18102
ACCT11283,ID10671,0,0,18103
ACCT5261,ID4928,0,0,18103
ACCT18638,ID17662,0,0,18102
ACCT4632,ID4339,0,0,18101
ACCT29768,ID28261,0,0,18103
ACCT18239,ID17280,0,0,18101
ACCT17983,ID17037,0,0,18101
ACCT29789,ID28282,0,0,18101
ACCT18924,ID17926,0,0,18101
ACCT18105,ID17151,0,0,18101
ACCT17972,ID17037,0,0,18101
ACCT4631,ID4339,0,0,18101
ACCT4630,ID4339,0,0,18101
ACCT29389,ID27915,0,0,18102
ACCT18044,ID17093,0,0,18101
ACCT7503,ID7063,0,0,18103
ACCT24548,ID23278,0,0,18103
ACCT11659,ID11034,0,0,18102
ACCT18927,ID17926,0,0,18101
ACCT3175,ID2973,0,0,18103
ACCT6303,ID5916,0,0,18102
ACCT7989,ID7521,0,0,18101
ACCT26407,ID25055,0,0,18102
ACCT4629,ID4339,0,0,18101
ACCT31105,ID29542,0,0,18102
ACCT16455,ID15608,0,0,18103
ACCT18641,ID17662,0,0,18101
ACCT5267,ID4934,0,0,18103
ACCT18238,ID17280,0,0,18101
ACCT19882,ID18826,0,0,18101
ACCT31385,ID29815,0,0,18101
ACCT25326,ID24024,0,0,18102
ACCT4628,ID4339,0,0,18101
ACCT4063,ID3818,0,0,18103
ACCT9494,ID8966,0,0,18103
ACCT28529,ID27081,0,0,18102
ACCT1533,ID1442,0,0,18101
ACCT22936,ID21756,0,0,18103
ACCT24539,ID23278,0,0,18101
ACCT28549,ID27097,0,0,18103
ACCT9502,ID8966,0,0,18103
ACCT21730,ID20582,0,0,18102
ACCT27201,ID25807,0,0,18102
ACCT10846,ID10247,0,0,18103
ACCT1676,ID1575,0,0,18103
ACCT20282,ID19197,0,0,18103
ACCT12020,ID11381,0,0,18102
ACCT12391,ID11736,0,0,18102
ACCT27844,ID26423,0,0,18102
ACCT23985,ID22766,0,0,18102
ACCT5273,ID4940,0,0,18103
ACCT17058,ID16168,0,0,18102
ACCT24540,ID23278,0,0,18101
ACCT10847,ID10247,0,0,18102
ACCT28500,ID27053,0,0,18103
ACCT2686,ID2551,0,0,18101
ACCT7739,ID7289,0,0,18102
ACCT3480,ID3258,0,0,18102
ACCT13406,ID12695,0,0,18101
ACCT24547,ID23278,0,0,18101
ACCT563,ID520,0,0,18102
ACCT532,ID490,0,0,18102
ACCT24682,ID23405,0,0,18103
ACCT18681,ID17699,0,0,18102
ACCT21845,ID20692,0,0,18103
ACCT22484,ID21319,0,0,18102
ACCT24062,ID22835,0,0,18102
ACCT22368,ID21204,0,0,18104
ACCT14713,ID13936,0,0,18103
ACCT24963,ID23678,0,0,18101
ACCT23530,ID22328,0,0,18103
ACCT14865,ID14082,0,0,18101
ACCT22764,ID21589,0,0,18103
ACCT7930,ID7476,0,0,18103
ACCT2480,ID2353,0,0,18103
ACCT8725,ID8237,0,0,18103
ACCT17976,ID17037,0,0,18101
ACCT19598,ID18564,0,0,18103
ACCT26846,ID25475,0,0,18104
ACCT9496,ID8966,0,0,18103
ACCT1127,ID1055,0,0,18103
ACCT4627,ID4339,0,0,18101
ACCT21400,ID20261,0,0,18103
ACCT20549,ID19443,0,0,18101
ACCT25273,ID23976,0,0,18101
ACCT17980,ID17037,0,0,18101
ACCT4174,ID3918,0,0,18103
ACCT9495,ID8966,0,0,18103
ACCT11666,ID11040,0,0,18103
ACCT30974,ID29420,0,0,18101
ACCT1219,ID1147,0,0,18103
ACCT18643,ID17662,0,0,18102
ACCT29429,ID27946,0,0,18102
ACCT30592,ID29051,0,0,18103
ACCT1274,ID1191,0,0,18103
ACCT29391,ID27915,0,0,18102
ACCT3936,ID3696,0,0,18103
ACCT15286,ID14490,0,0,18102
ACCT17977,ID17037,0,0,18102
ACCT25693,ID24378,0,0,18103
ACCT9446,ID8924,0,0,18101
ACCT29703,ID28197,0,0,18102
ACCT20269,ID19186,0,0,18102
ACCT9892,ID9340,0,0,18101
ACCT21206,ID20076,0,0,18103
ACCT4625,ID4339,0,0,18101
ACCT5180,ID4847,0,0,18103
ACCT18189,ID17232,0,0,18103
ACCT20164,ID19090,0,0,18102
ACCT15560,ID14747,0,0,18103
ACCT26956,ID25583,0,0,18102
ACCT24754,ID23473,0,0,18101
ACCT6375,ID5987,0,0,18102
ACCT25280,ID23982,0,0,18102
ACCT27822,ID26405,0,0,18103
ACCT5778,ID5401,0,0,18101
ACCT29144,ID27673,0,0,18103
ACCT24012,ID22789,0,0,18102
ACCT30991,ID29435,0,0,18102
ACCT4624,ID4339,0,0,18101
ACCT26763,ID25397,0,0,18103
ACCT31107,ID29542,0,0,18102
ACCT7754,ID7304,0,0,18101
ACCT778,ID727,0,0,18103
ACCT14517,ID13751,0,0,18103
ACCT6080,ID5695,0,0,18102
ACCT8616,ID8132,0,0,18103
ACCT7490,ID7051,0,0,18101
ACCT20403,ID19304,0,0,18103
ACCT26845,ID25475,0,0,18104
ACCT28528,ID27081,0,0,18103
ACCT4641,ID4339,0,0,18101
ACCT18240,ID17280,0,0,18101
ACCT25223,ID23927,0,0,18101
ACCT10848,ID10247,0,0,18102
ACCT19009,ID17996,0,0,18102
ACCT7257,ID6826,0,0,18103
ACCT22267,ID21104,0,0,18103
ACCT4639,ID4339,0,0,18101
ACCT27987,ID26565,0,0,18101
ACCT18636,ID17662,0,0,18101
ACCT2045,ID1931,0,0,18101
ACCT20846,ID19731,0,0,18102
ACCT23390,ID22188,0,0,18102
ACCT5654,ID5281,0,0,18101
ACCT13133,ID12446,0,0,18103
ACCT11977,ID11340,0,0,18102
ACCT9189,ID8680,0,0,18101
ACCT9504,ID8966,0,0,18103
ACCT24527,ID23273,0,0,18102
ACCT31109,ID29542,0,0,18102
ACCT19568,ID18534,0,0,18103
ACCT24014,ID22789,0,0,18102
ACCT15392,ID14586,0,0,18103
ACCT27343,ID25938,0,0,18103
ACCT4640,ID4339,0,0,18101
ACCT12939,ID12256,0,0,18103
ACCT84,ID79,0,0,18101
ACCT6435,ID6047,0,0,18101
ACCT15561,ID14747,0,0,18103
ACCT28661,ID27204,0,0,18102
ACCT18500,ID17529,0,0,18101
ACCT29268,ID27797,0,0,18102
ACCT17975,ID17037,0,0,18101
ACCT15026,ID14239,0,0,18102
ACCT2606,ID2473,0,0,18102
ACCT9445,ID8924,0,0,18101
ACCT2321,ID2199,0,0,18103
ACCT23739,ID22535,0,0,18103
ACCT4645,ID4339,0,0,18101
ACCT20009,ID18944,0,0,18102
ACCT2685,ID2551,0,0,18101
ACCT13134,ID12446,0,0,18103
ACCT20004,ID18944,0,0,18102
ACCT17973,ID17037,0,0,18101
ACCT4610,ID4339,0,0,18101
ACCT6492,ID6102,0,0,18101
ACCT17969,ID17037,0,0,18101
ACCT7986,ID7521,0,0,18101
ACCT12936,ID12256,0,0,18103
ACCT17979,ID17037,0,0,18103
ACCT26048,ID24708,0,0,18103
ACCT13472,ID12756,0,0,18101
ACCT12937,ID12256,0,0,18103
ACCT8262,ID7784,0,0,18102
ACCT19756,ID18703,0,0,18101
ACCT28049,ID26626,0,0,18103
ACCT8464,ID7982,0,0,18102
ACCT1393,ID1308,0,0,18103
ACCT2125,ID2008,0,0,18103
ACCT5892,ID5511,0,0,18102
ACCT16211,ID15376,0,0,18101
ACCT27069,ID25683,0,0,18102
ACCT29395,ID27915,0,0,18101
ACCT4612,ID4339,0,0,18101
ACCT23080,ID21896,0,0,18101
ACCT8088,ID7615,0,0,18102
ACCT24211,ID22979,0,0,18103
ACCT20401,ID19304,0,0,18103
ACCT1273,ID1191,0,0,18101
ACCT22006,ID20845,0,0,18103
ACCT643,ID596,0,0,18103
ACCT26774,ID25408,0,0,18101
ACCT20402,ID19304,0,0,18103
ACCT29528,ID28043,0,0,18103
ACCT18928,ID17926,0,0,18101
ACCT17707,ID16799,0,0,18102
ACCT3503,ID3280,0,0,18102
ACCT22766,ID21589,0,0,18103
ACCT27079,ID25692,0,0,18103
ACCT11600,ID10977,0,0,18102
ACCT29291,ID27817,0,0,18103
ACCT21121,ID19995,0,0,18103
ACCT4613,ID4339,0,0,18101
ACCT17825,ID16913,0,0,18103
ACCT22765,ID21589,0,0,18103
ACCT178,ID170,0,0,18101
ACCT24210,ID22979,0,0,18103
ACCT29434,ID27950,0,0,18103
ACCT7491,ID7051,0,0,18103
ACCT10134,ID9566,0,0,18103
ACCT10358,ID9784,0,0,18102
ACCT2605,ID2473,0,0,18102
ACCT8073,ID7600,0,0,18103
ACCT28883,ID27419,0,0,18102
ACCT4615,ID4339,0,0,18101
ACCT12664,ID11996,0,0,18103
ACCT4620,ID4339,0,0,18101
ACCT21762,ID20613,0,0,18102
ACCT4062,ID3818,0,0,18103
ACCT19082,ID18064,0,0,18101
ACCT30638,ID29097,0,0,18102
ACCT15251,ID14457,0,0,18101
ACCT24544,ID23278,0,0,18101
ACCT4614,ID4339,0,0,18101
ACCT3479,ID3258,0,0,18102
ACCT26508,ID25155,0,0,18101
ACCT4618,ID4339,0,0,18101
ACCT25324,ID24024,0,0,18103
ACCT27841,ID26423,0,0,18103
ACCT20008,ID18944,0,0,18102
ACCT14519,ID13751,0,0,18102
ACCT1268,ID1191,0,0,18102
ACCT15695,ID14877,0,0,18101
ACCT24212,ID22979,0,0,18102
ACCT26757,ID25391,0,0,18102
ACCT11043,ID10438,0,0,18101
ACCT9810,ID9259,0,0,18101
ACCT16424,ID15578,0,0,18102
ACCT7595,ID7151,0,0,18103
ACCT23270,ID22075,0,0,18101
ACCT1392,ID1308,0,0,18102
ACCT9497,ID8966,0,0,18101
ACCT17978,ID17037,0,0,18101
ACCT30816,ID29272,0,0,18101
ACCT13872,ID13141,0,0,18102
ACCT25200,ID23910,0,0,18103
ACCT28746,ID27288,0,0,18102
ACCT9498,ID8966,0,0,18103
ACCT30244,ID28722,0,0,18101
ACCT29700,ID28197,0,0,18102
ACCT3849,ID3613,0,0,18102
ACCT6079,ID5695,0,0,18102
ACCT7987,ID7521,0,0,18101
ACCT20400,ID19304,0,0,18103
ACCT25325,ID24024,0,0,18102
ACCT24543,ID23278,0,0,18101
ACCT27623,ID26213,0,0,18102
ACCT20960,ID19845,0,0,18102
ACCT3478,ID3258,0,0,18102
ACCT24719,ID23442,0,0,18101
ACCT15986,ID15155,0,0,18103
ACCT11974,ID11340,0,0,18102
ACCT7135,ID6729,0,0,18101
ACCT378,ID353,0,0,18101
ACCT22012,ID20850,0,0,18102
ACCT8688,ID8203,0,0,18101
ACCT9499,ID8966,0,0,18101
ACCT30,ID26,0,0,18102
ACCT21360,ID20223,0,0,18101
ACCT20072,ID19005,0,0,18103
ACCT7255,ID6826,0,0,18103
ACCT4621,ID4339,0,0,18101
ACCT12308,ID11663,0,0,18102
ACCT7571,ID7130,0,0,18103
ACCT6410,ID6022,0,0,18102
ACCT340,ID318,0,0,18103
ACCT29094,ID27625,0,0,18102
ACCT15194,ID14400,0,0,18103
ACCT7755,ID7304,0,0,18101
ACCT24534,ID23278,0,0,18101
ACCT14051,ID13312,0,0,18101
ACCT7384,ID6947,0,0,18101
ACCT1677,ID1575,0,0,18102
ACCT7154,ID6744,0,0,18103
ACCT24598,ID23324,0,0,18102
ACCT11975,ID11340,0,0,18102
ACCT1428,ID1340,0,0,18103
ACCT18329,ID17364,0,0,18101
ACCT14381,ID13623,0,0,18101
ACCT20110,ID19041,0,0,18103
ACCT9421,ID8904,0,0,18103
ACCT18328,ID17364,0,0,18101
ACCT26799,ID25433,0,0,18101
ACCT19081,ID18064,0,0,18102
ACCT1416,ID1329,0,0,18102
ACCT2625,ID2491,0,0,18103
ACCT2712,ID2576,0,0,18102
ACCT27173,ID25779,0,0,18102
ACCT23082,ID21896,0,0,18101
ACCT9188,ID8680,0,0,18101
ACCT26317,ID24965,0,0,18102
ACCT2832,ID2692,0,0,18103
ACCT4611,ID4339,0,0,18101
ACCT30774,ID29233,0,0,18102
ACCT18522,ID17549,0,0,18102
ACCT16523,ID15674,0,0,18102
ACCT6821,ID6426,0,0,18101
ACCT19774,ID18721,0,0,18103
ACCT25006,ID23719,0,0,18103
ACCT18929,ID17926,0,0,18101
ACCT1394,ID1308,0,0,18102
ACCT2124,ID2008,0,0,18102
ACCT23277,ID22082,0,0,18102
ACCT25568,ID24256,0,0,18101
ACCT27268,ID25871,0,0,18102
ACCT1674,ID1575,0,0,18102
ACCT24545,ID23278,0,0,18102
ACCT1199,ID1127,0,0,18102
ACCT11693,ID11065,0,0,18102
ACCT19576,ID18542,0,0,18101
ACCT4332,ID4075,0,0,18101
ACCT26551,ID25198,0,0,18101
ACCT5556,ID5186,0,0,18101
ACCT15607,ID14792,0,0,18103
ACCT5939,ID5557,0,0,18103
ACCT7171,ID6761,0,0,18103
ACCT27267,ID25871,0,0,18103
ACCT18923,ID17926,0,0,18101
ACCT7534,ID7093,0,0,18102
ACCT20481,ID19379,0,0,18102
ACCT20251,ID19171,0,0,18102
ACCT2110,ID1996,0,0,18102
ACCT14515,ID13751,0,0,18102
ACCT26170,ID24828,0,0,18101
ACCT1566,ID1473,0,0,18102
ACCT7285,ID6854,0,0,18102
ACCT19806,ID18752,0,0,18102
ACCT2670,ID2536,0,0,18102
ACCT20055,ID18988,0,0,18103
ACCT20270,ID19186,0,0,18102
ACCT21500,ID20357,0,0,18101
ACCT18242,ID17280,0,0,18101
ACCT8366,ID7885,0,0,18101
ACCT16566,ID15713,0,0,18101
ACCT14635,ID13862,0,0,18103
ACCT12390,ID11736,0,0,18102
ACCT16460,ID15613,0,0,18103
ACCT17903,ID16990,0,0,18103
ACCT4622,ID4339,0,0,18101
ACCT17109,ID16217,0,0,18103
ACCT4458,ID4193,0,0,18102
ACCT27080,ID25692,0,0,18103
ACCT1429,ID1340,0,0,18102
ACCT29382,ID27908,0,0,18103
ACCT21137,ID20008,0,0,18101
ACCT19624,ID18583,0,0,18102
ACCT1165,ID1093,0,0,18101
ACCT29430,ID27946,0,0,18103
ACCT7333,ID6900,0,0,18102
ACCT28583,ID27127,0,0,18103
ACCT10705,ID10116,0,0,18103
ACCT4619,ID4339,0,0,18101
ACCT7286,ID6854,0,0,18103
ACCT6343,ID5955,0,0,18103
ACCT21349,ID20213,0,0,18103
ACCT10682,ID10093,0,0,18103
ACCT17686,ID16778,0,0,18101
ACCT24898,ID23616,0,0,18101
ACCT16637,ID15773,0,0,18103
ACCT6779,ID6384,0,0,18101
ACCT18639,ID17662,0,0,18101
ACCT14076,ID13336,0,0,18101
ACCT14708,ID13931,0,0,18101
ACCT4571,ID4301,0,0,18103
ACCT21414,ID20274,0,0,18102
ACCT7935,ID7476,0,0,18103
ACCT16832,ID15952,0,0,18102
ACCT20074,ID19005,0,0,18103
ACCT25553,ID24242,0,0,18101
ACCT15661,ID14846,0,0,18102
ACCT7818,ID7365,0,0,18102
ACCT29072,ID27603,0,0,18102
ACCT17405,ID16509,0,0,18102
ACCT22159,ID20997,0,0,18102
ACCT1407,ID1320,0,0,18101
ACCT24524,ID23273,0,0,18102
ACCT30163,ID28641,0,0,18104
ACCT779,ID727,0,0,18103
ACCT13031,ID12348,0,0,18103
ACCT16423,ID15578,0,0,18102
ACCT29143,ID27673,0,0,18103
ACCT21394,ID20255,0,0,18102
ACCT25008,ID23719,0,0,18102
ACCT7934,ID7476,0,0,18101
ACCT7345,ID6912,0,0,18102
ACCT7929,ID7476,0,0,18101
ACCT15186,ID14392,0,0,18101
ACCT24060,ID22835,0,0,18102
ACCT5555,ID5186,0,0,18101
ACCT16500,ID15651,0,0,18103
ACCT4665,ID4352,0,0,18103
ACCT20482,ID19379,0,0,18102
ACCT20399,ID19304,0,0,18103
ACCT24213,ID22979,0,0,18102
ACCT11976,ID11340,0,0,18102
ACCT17981,ID17037,0,0,18101
ACCT13356,ID12646,0,0,18102
ACCT7985,ID7521,0,0,18101
ACCT9493,ID8966,0,0,18103
ACCT18861,ID17872,0,0,18102
ACCT8423,ID7942,0,0,18102
ACCT1612,ID1515,0,0,18101
ACCT13281,ID12575,0,0,18101
ACCT29390,ID27915,0,0,18102
ACCT31343,ID29773,0,0,18102
ACCT23987,ID22766,0,0,18102
ACCT14864,ID14082,0,0,18101
ACCT30990,ID29435,0,0,18102
ACCT25131,ID23841,0,0,18101
ACCT19599,ID18564,0,0,18103
ACCT16635,ID15773,0,0,18101
ACCT16317,ID15477,0,0,18103
ACCT18816,ID17830,0,0,18102
ACCT27078,ID25692,0,0,18103
ACCT18243,ID17280,0,0,18101
ACCT7791,ID7338,0,0,18103
ACCT25130,ID23841,0,0,18101
ACCT843,ID786,0,0,18102
ACCT23081,ID21896,0,0,18101
ACCT24542,ID23278,0,0,18101
ACCT31106,ID29542,0,0,18102
ACCT1186,ID1114,0,0,18101
ACCT10787,ID10190,0,0,18101
ACCT29791,ID28284,0,0,18101
ACCT27475,ID26069,0,0,18103
ACCT26828,ID25459,0,0,18103
ACCT7785,ID7332,0,0,18103
ACCT30776,ID29233,0,0,18102
ACCT4617,ID4339,0,0,18101
ACCT19163,ID18145,0,0,18102
ACCT14727,ID13950,0,0,18101
ACCT4616,ID4339,0,0,18101
ACCT2806,ID2669,0,0,18101
ACCT25618,ID24306,0,0,17392
ACCT2172,ID2054,0,0,17392
ACCT16280,ID15441,0,0,17393
ACCT9659,ID9111,0,0,14550
ACCT21693,ID20546,0,0,17393
ACCT19677,ID18631,0,0,17392
ACCT7221,ID6793,0,0,17393
ACCT30756,ID29215,0,0,17394
ACCT27259,ID25863,0,0,17393
ACCT14312,ID13563,0,0,17392
ACCT5028,ID4696,0,0,17392
ACCT18134,ID17178,0,0,17392
ACCT27637,ID26225,0,0,17393
ACCT27921,ID26500,0,1,16248
ACCT31317,ID29747,0,1,17641
ACCT12693,ID12025,0,1,17642
ACCT2166,ID2048,0,1,16248
ACCT8110,ID7637,0,1,16248
ACCT744,ID693,0,1,16248
ACCT26074,ID24734,0,1,17642
ACCT28293,ID26857,0,1,16248
ACCT24796,ID23514,0,1,16248
ACCT10630,ID10041,0,1,16248
ACCT23259,ID22064,0,1,16248
ACCT15631,ID14816,0,1,16248
ACCT4366,ID4109,0,1,16248
ACCT14910,ID14125,0,1,16248
ACCT20077,ID19008,0,1,17641
ACCT19369,ID18347,0,1,16248
ACCT22704,ID21532,0,1,17641
ACCT20417,ID19318,0,1,17644
ACCT8857,ID8367,0,1,17642
ACCT557,ID515,0,1,16248
ACCT15171,ID14377,0,1,16248
ACCT10223,ID9653,0,1,16248
ACCT21736,ID20588,0,1,17641
ACCT2515,ID2388,0,1,16248
ACCT6642,ID6248,0,1,16248
ACCT19592,ID18558,0,1,17641
ACCT7971,ID7507,0,1,17641
ACCT22505,ID21340,0,1,16248
ACCT8710,ID8222,0,1,16248
ACCT7602,ID7156,0,1,17642
ACCT28156,ID26732,0,1,16248
ACCT9850,ID9298,0,1,16248
ACCT6800,ID6405,0,1,16248
ACCT30913,ID29360,0,1,16248
ACCT5347,ID4999,0,1,16248
ACCT13963,ID13231,0,1,16248
ACCT535,ID493,0,1,17642
ACCT5084,ID4752,0,1,16248
ACCT26603,ID25247,0,1,16248
ACCT8742,ID8254,0,1,16248
ACCT13549,ID12832,0,1,17642
ACCT8182,ID7707,0,1,17642
ACCT2661,ID2527,0,1,17641
ACCT1768,ID1662,0,1,16248
ACCT2466,ID2344,0,1,16248
ACCT2108,ID1994,0,1,16248
ACCT3174,ID2972,0,1,16248
ACCT18260,ID17297,0,1,17642
ACCT966,ID904,0,1,16248
ACCT14285,ID13536,0,1,16248
ACCT769,ID718,0,1,17642
ACCT12757,ID12083,0,1,16248
ACCT15852,ID15032,0,1,17644
ACCT31283,ID29713,0,1,16248
ACCT3731,ID3501,0,1,17641
ACCT28161,ID26737,0,1,17641
ACCT26787,ID25421,0,1,16248
ACCT30925,ID29371,0,1,16248
ACCT13450,ID12736,0,1,16248
ACCT18061,ID17109,0,1,16248
ACCT31378,ID29808,0,1,16248
ACCT16235,ID15397,0,1,17641
ACCT10324,ID9750,0,1,16248
ACCT13934,ID13203,0,1,16248
ACCT18455,ID17485,0,1,17641
ACCT7795,ID7342,0,1,17644
ACCT29313,ID27839,0,1,17642
ACCT29988,ID28471,0,1,16248
ACCT13255,ID12551,0,1,16248
ACCT25543,ID24232,0,1,17642
ACCT24973,ID23688,0,1,16248
ACCT25548,ID24237,0,1,17642
ACCT18374,ID17407,0,1,17641
ACCT10285,ID9714,0,1,16248
ACCT30554,ID29013,0,1,16248
ACCT4661,ID4348,0,1,17641
ACCT13065,ID12381,0,1,16248
ACCT23637,ID22435,0,1,16248
ACCT31048,ID29489,0,1,16248
ACCT25074,ID23785,0,1,16248
ACCT9658,ID9110,0,1,17644
ACCT4440,ID4176,0,1,17641
ACCT26665,ID25303,0,1,16248
ACCT29019,ID27552,0,1,17642
ACCT26441,ID25089,0,1,16248
ACCT29738,ID28232,0,1,17641
ACCT13532,ID12815,0,1,17644
ACCT14826,ID14044,0,1,17644
ACCT29809,ID28299,0,1,16248
ACCT26566,ID25213,0,1,16248
ACCT24260,ID23026,0,1,17641
ACCT20220,ID19141,0,1,17641
ACCT31131,ID29563,0,1,16248
ACCT747,ID696,0,1,16248
ACCT24586,ID23312,0,1,17642
ACCT28947,ID27481,0,1,17642
ACCT5905,ID5523,0,1,16248
ACCT4528,ID4263,0,1,16248
ACCT30761,ID29220,0,1,17642
ACCT11990,ID11352,0,1,17642
ACCT29051,ID27582,0,1,16248
ACCT1941,ID1833,0,1,17641
ACCT2098,ID1984,0,1,16248
ACCT7678,ID7228,0,1,17641
ACCT25149,ID23859,0,1,17641
ACCT327,ID305,0,1,17642
ACCT1816,ID1710,0,1,17642
ACCT2504,ID2377,0,1,16248
ACCT14592,ID13820,0,1,16248
ACCT21908,ID20751,0,1,17642
ACCT20560,ID19454,0,1,16248
ACCT30472,ID28935,0,1,16248
ACCT4573,ID4303,0,1,17644
ACCT4104,ID3850,0,1,16248
ACCT14558,ID13787,0,1,17642
ACCT19840,ID18785,0,1,17644
ACCT5022,ID4690,0,1,16248
ACCT11725,ID11097,0,1,17644
ACCT18255,ID17292,0,1,16248
ACCT20568,ID19462,0,1,16248
ACCT29444,ID27959,0,1,17644
ACCT23583,ID22381,0,1,17642
ACCT8890,ID8400,0,1,16248
ACCT10573,ID9986,0,1,16248
ACCT10247,ID9676,0,1,17641
ACCT13151,ID12463,0,1,17641
ACCT31072,ID29513,0,1,16248
ACCT21523,ID20379,0,1,17641
ACCT8371,ID7890,0,1,17642
ACCT9367,ID8850,0,1,16248
ACCT8945,ID8451,0,1,16248
ACCT12092,ID11451,0,1,17644
ACCT24320,ID23082,0,1,16248
ACCT14325,ID13574,0,1,17644
ACCT25260,ID23963,0,1,17642
ACCT15842,ID15022,0,1,17642
ACCT24451,ID23207,0,1,17641
ACCT6119,ID5733,0,1,16248
ACCT25398,ID24095,0,1,17644
ACCT19227,ID18206,0,1,17642
ACCT1064,ID993,0,1,16248
ACCT23789,ID22583,0,1,16248
ACCT3191,ID2985,0,1,17644
ACCT19549,ID18515,0,1,17642
ACCT16557,ID15705,0,1,16248
ACCT21749,ID20601,0,1,16248
ACCT9176,ID8670,0,1,17642
ACCT12604,ID11937,0,1,16248
ACCT25383,ID24080,0,1,16248
ACCT5712,ID5337,0,1,16248
ACCT3192,ID2986,0,1,16248
ACCT13071,ID12386,0,1,16248
ACCT20683,ID19572,0,1,17642
ACCT19921,ID18865,0,1,16248
ACCT21103,ID19978,0,1,17644
ACCT18442,ID17472,0,1,16248
ACCT3431,ID3215,0,1,17644
ACCT23906,ID22694,0,1,16248
ACCT26929,ID25556,0,1,16248
ACCT18197,ID17240,0,1,16248
ACCT24341,ID23101,0,1,16248
ACCT17043,ID16155,0,1,16248
ACCT27886,ID26465,0,1,16248
ACCT19689,ID18643,0,1,16248
ACCT25845,ID24522,0,1,16248
ACCT28073,ID26649,0,1,17642
ACCT14239,ID13493,0,1,17641
ACCT13541,ID12824,0,1,17642
ACCT15972,ID15143,0,1,16248
ACCT6350,ID5962,0,1,17641
ACCT6395,ID6007,0,1,17642
ACCT13024,ID12341,0,1,16248
ACCT24896,ID23614,0,1,16248
ACCT23675,ID22471,0,1,16248
ACCT20276,ID19192,0,1,16248
ACCT21757,ID20609,0,1,17641
ACCT9589,ID9050,0,1,17642
ACCT28363,ID26927,0,1,16248
ACCT26442,ID25090,0,1,17642
ACCT14528,ID13758,0,1,17642
ACCT26264,ID24914,0,1,17644
ACCT26790,ID25424,0,1,16248
ACCT18015,ID17064,0,1,16248
ACCT884,ID824,0,1,16248
ACCT2948,ID2798,0,1,16248
ACCT28044,ID26622,0,1,17641
ACCT7264,ID6833,0,1,17644
ACCT13293,ID12584,0,1,17641
ACCT20456,ID19355,0,1,16248
ACCT11528,ID10905,0,1,16248
ACCT15620,ID14805,0,1,17642
ACCT8968,ID8473,1,1,17641
ACCT11382,ID10764,0,1,16248
ACCT7341,ID6908,0,1,17641
ACCT27491,ID26082,0,1,16248
ACCT4738,ID4421,0,1,16248
ACCT18976,ID17965,0,1,16248
ACCT22497,ID21332,0,1,16248
ACCT20412,ID19313,0,1,17641
ACCT19534,ID18501,0,1,16248
ACCT15146,ID14353,0,1,16248
ACCT24384,ID23144,0,1,17641
ACCT15108,ID14317,0,1,17641
ACCT14875,ID14090,0,1,16248
ACCT21527,ID20383,0,1,16248
ACCT1209,ID1137,0,1,16248
ACCT2072,ID1958,0,1,17642
ACCT7477,ID7038,0,1,16248
ACCT18616,ID17642,0,1,17642
ACCT1854,ID1748,0,1,17642
ACCT26768,ID25402,0,1,17641
ACCT3981,ID3738,0,1,16248
ACCT4556,ID4286,0,1,16248
ACCT26486,ID25133,0,1,17642
ACCT8781,ID8293,0,1,16248
ACCT30812,ID29268,0,1,17642
ACCT13513,ID12796,0,1,16248
ACCT2616,ID2483,0,1,17642
ACCT5672,ID5297,0,1,16248
ACCT15225,ID14431,0,1,17641
ACCT22723,ID21551,0,1,16248
ACCT20287,ID19200,0,1,17641
ACCT9960,ID9396,0,1,16248
ACCT28481,ID27034,0,1,17641
ACCT17380,ID16484,0,1,16248
ACCT28805,ID27345,0,1,16248
ACCT1065,ID994,0,1,16248
ACCT2548,ID2421,0,1,17642
ACCT28950,ID27484,0,1,16248
ACCT11278,ID10666,0,1,17642
ACCT23045,ID21861,0,1,17644
ACCT29572,ID28085,0,1,16248
ACCT2545,ID2418,0,1,17641
ACCT24075,ID22846,0,1,16248
ACCT13767,ID13041,0,1,16248
ACCT27342,ID25937,0,1,17642
ACCT892,ID832,0,1,16248
ACCT17627,ID16723,0,1,16248
ACCT15063,ID14273,0,1,17642
ACCT7484,ID7045,0,1,17642
ACCT18298,ID17334,0,1,17641
ACCT5171,ID4838,0,1,16248
ACCT725,ID676,0,1,16248
ACCT11560,ID10937,0,1,17641
ACCT23918,ID22704,0,1,17642
ACCT4671,ID4358,0,1,16248
ACCT8364,ID7883,0,1,17644
ACCT15,ID11,0,1,16248
